order_id,product_id,quantity,subtotal
1146,235,9,4960.71
7861,54,8,13638.08
1037,415,10,14866.6
1985,416,1,1635.82
805,352,4,5474.56
2176,253,5,281.9
288,127,4,1356.0
7106,310,4,7628.28
1387,313,6,2430.9
6088,425,3,619.02
4333,124,4,929.64
7152,180,4,624.64
4069,97,7,3129.49
559,380,4,432.12
6578,92,4,7694.28
4714,274,9,11717.55
3180,402,1,1118.4
6663,431,2,3764.58
419,268,9,870.39
7289,402,5,5592.0
1637,378,1,1241.68
2164,428,8,15022.16
8384,220,8,3122.16
6355,150,4,1121.24
6772,450,5,9936.25
1568,164,7,2010.19
9107,406,9,15551.64
9586,66,2,1685.54
2594,479,9,10143.36
2799,214,2,3365.48
666,179,3,5549.76
9325,388,1,1340.63
5582,232,2,430.78
8586,352,1,1368.64
6930,366,8,273.84
2063,175,9,8652.51
9467,276,5,8698.5
8119,240,4,2989.8
3670,482,7,11178.3
7755,143,2,774.28
7580,9,4,455.52
4858,71,1,1947.96
6019,31,2,2475.88
7182,420,6,10066.14
7146,219,1,75.75
3777,175,1,961.39
7405,367,5,1228.35
1837,188,10,6536.1
9739,224,9,16873.47
8812,160,6,1144.44
2990,171,9,7336.08
6514,367,9,2211.03
9219,419,9,11390.58
5962,237,9,17452.8
4586,5,5,4454.45
9345,12,7,7736.12
6550,85,6,5361.24
9820,280,1,844.01
153,284,4,3661.2
9200,306,4,70.36
4525,463,4,979.12
3917,441,1,1791.22
4947,259,5,4437.7
3990,446,7,10722.11
9937,60,7,7979.93
2140,407,4,1017.64
130,385,1,155.88
3947,364,10,15000.5
8645,176,7,8972.81
1425,215,10,15940.9
4069,458,9,10408.05
6595,447,6,5110.44
4543,500,3,1390.47
8436,353,1,916.91
5437,175,7,6729.73
3188,293,6,9258.66
847,333,4,7861.28
5898,63,3,3087.78
4101,370,2,3306.1
7233,74,4,6722.52
5670,29,5,7453.0
3904,31,6,7427.64
1965,481,2,3380.98
1202,32,4,2534.6
4760,328,8,1175.84
8482,139,4,1525.24
6168,135,3,4388.94
3291,300,6,10419.0
2278,65,5,5847.7
5590,492,6,1167.54
8215,107,4,4418.6
5575,432,9,5251.77
2387,48,8,7796.24
8084,299,4,2225.2
3762,172,8,10863.12
1524,171,9,7336.08
9231,279,9,8597.88
7027,3,5,2565.3
9585,449,3,1340.49
343,117,2,3915.08
674,170,2,3523.78
1163,265,9,12611.07
5857,487,5,7690.95
7094,146,7,7483.77
6645,200,5,7102.05
1332,361,3,1508.82
9868,323,3,5763.24
9811,155,6,5478.42
8877,308,1,1506.24
8245,456,8,11064.48
5396,281,5,1799.6
4515,115,10,17267.4
1847,379,8,5095.52
2665,385,9,1402.92
6060,439,1,1212.6
6309,191,7,1861.09
8695,310,7,13349.49
4207,68,8,5779.36
8370,268,6,580.26
5574,213,7,5804.89
3446,392,7,3820.67
9899,94,1,1635.93
2299,297,7,2776.2
9413,461,6,2728.02
280,443,7,13533.17
1145,172,10,13578.9
1312,327,8,15354.0
7496,82,2,3958.36
1887,170,4,7047.56
7223,177,3,398.01
515,500,5,2317.45
6393,168,5,7342.05
1324,76,5,9197.05
1257,182,1,1782.29
5620,2,8,2716.16
3067,487,9,13843.71
2046,74,7,11764.41
6831,15,7,6578.46
8397,93,7,4438.63
8057,82,8,15833.44
7541,317,4,6662.76
5915,410,7,2037.28
2514,231,10,3943.9
6470,397,8,3957.04
3549,54,1,1704.76
2374,463,2,489.56
7383,336,1,1394.23
3843,481,7,11833.43
1393,492,9,1751.31
969,291,7,5415.48
9450,432,8,4668.24
5468,325,3,5400.6
6357,128,1,1996.26
3380,88,1,907.47
7807,368,6,10623.48
419,250,6,6652.44
2872,383,3,1526.04
8612,344,5,8416.7
6012,43,9,1464.21
2802,323,9,17289.72
2932,368,10,17705.8
1451,463,2,489.56
2171,445,3,5419.17
5855,473,9,9567.45
7372,421,8,8222.48
6307,231,6,2366.34
9749,438,2,333.72
5457,134,2,951.58
97,10,8,5784.8
5498,227,1,148.61
2567,85,9,8041.86
2822,178,3,4535.97
6296,480,4,2506.84
2727,199,4,1874.88
7011,208,4,3861.48
7313,365,3,5096.61
5030,161,9,4500.54
1087,48,3,2923.59
6175,445,7,12644.73
6772,94,5,8179.65
4913,91,3,4463.85
6930,320,6,1914.72
4736,395,9,11553.84
5373,339,8,7157.44
5212,266,10,11723.3
1918,195,8,6103.84
75,478,1,1367.92
6014,75,10,7658.9
1220,62,5,4288.6
1907,186,10,7834.9
6279,448,4,4775.96
7754,439,1,1212.6
4857,85,9,8041.86
5561,193,4,3284.56
8889,157,4,684.92
8754,301,10,5564.2
5919,196,7,4755.1
7617,276,9,15657.3
7057,164,8,2297.36
7952,256,8,12889.04
3248,209,2,3536.24
2603,449,10,4468.3
7547,475,7,6160.07
5085,200,2,2840.82
665,450,8,15898.0
7919,22,1,736.23
4742,274,5,6509.75
3682,479,1,1127.04
8322,77,9,14258.52
3482,79,1,1100.69
7730,80,4,2315.04
2759,362,4,7233.92
8164,334,10,18203.3
5355,479,5,5635.2
1598,285,8,7699.68
1914,477,3,1268.34
352,371,4,6457.56
544,230,1,64.37
9753,75,9,6893.01
3131,115,5,8633.7
7431,58,4,3847.88
8553,368,8,14164.64
2270,11,1,914.24
5960,295,6,3051.42
3614,224,3,5624.49
383,343,6,5731.8
9854,53,10,12080.2
3320,26,10,6830.7
2039,51,8,5785.44
8310,236,7,12964.42
542,313,6,2430.9
4575,426,9,14471.64
2550,496,7,1217.3
8344,188,4,2614.44
1003,3,1,513.06
6083,199,3,1406.16
4258,158,9,6217.2
3365,314,4,1215.16
4179,249,2,2978.16
1135,175,5,4806.95
8141,158,9,6217.2
7629,413,9,9407.25
5411,105,8,13310.64
8259,179,1,1849.92
4792,256,1,1611.13
5246,237,3,5817.6
5062,383,8,4069.44
504,34,7,13605.41
954,459,2,1455.88
3587,382,9,1795.95
7967,49,5,9010.85
6362,80,2,1157.52
4235,393,5,4296.55
6707,193,8,6569.12
3085,67,9,6100.38
6100,397,1,494.63
5255,195,9,6866.82
2063,452,2,2818.38
6940,426,6,9647.76
265,55,3,4697.82
4610,494,10,13198.6
9457,249,3,4467.24
7170,390,3,4422.72
5069,460,8,5720.8
9007,72,10,14706.4
7518,476,6,10759.62
782,330,7,5505.29
5117,234,3,1063.92
4143,73,6,6395.82
5649,62,6,5146.32
3522,103,1,587.59
3263,488,5,8355.75
5352,466,5,7990.6
6300,3,5,2565.3
1093,227,3,445.83
8415,181,5,8574.95
4980,388,1,1340.63
5048,252,10,14127.8
8642,361,8,4023.52
3518,144,7,9851.38
3916,283,1,1969.65
7130,158,9,6217.2
715,331,4,1692.2
8171,481,6,10142.94
3231,111,8,8574.16
6702,88,2,1814.94
3781,141,3,3863.76
2319,496,7,1217.3
977,127,6,2034.0
4124,370,9,14877.45
1643,150,6,1681.86
610,56,6,3748.74
2553,102,6,2386.02
7657,374,1,437.05
2232,308,5,7531.2
2434,237,6,11635.2
494,381,4,3951.36
4745,155,6,5478.42
6726,229,5,4660.6
9308,445,1,1806.39
9896,6,2,2753.26
9970,56,6,3748.74
3561,184,10,15701.0
4579,290,9,9615.06
6645,241,1,1579.33
2888,427,10,8968.3
2687,387,8,14725.76
1556,70,3,4187.58
3625,424,2,1173.0
1176,442,1,1669.52
2624,171,5,4075.6
8340,58,5,4809.85
5175,310,5,9535.35
1735,350,7,247.52
9114,98,5,2611.8
3005,454,9,1055.88
5672,174,3,5816.58
1421,437,1,1535.44
556,246,9,12342.06
3610,145,7,8663.9
2646,257,7,4382.42
4523,377,4,3578.56
477,119,1,191.56
3176,141,6,7727.52
8969,459,8,5823.52
7142,38,4,4197.96
319,194,8,2524.24
6795,482,10,15969.0
2003,489,1,949.56
2338,241,10,15793.3
7865,372,4,4193.16
6077,11,7,6399.68
3022,294,7,670.39
1535,30,6,7722.24
1350,195,4,3051.92
8390,98,9,4701.24
3648,10,10,7231.0
9748,337,4,5271.88
6897,213,1,829.27
2433,428,7,13144.39
3743,14,3,5310.96
68,103,3,1762.77
4411,268,3,290.13
8276,134,8,3806.32
1569,174,8,15510.88
5612,437,9,13818.96
323,164,5,1435.85
6719,340,5,9783.25
5494,193,8,6569.12
6395,422,3,3597.99
1532,478,3,4103.76
8867,168,5,7342.05
2456,58,4,3847.88
3234,135,6,8777.88
416,363,10,3605.4
7696,286,4,4010.04
3582,124,7,1626.87
1181,260,2,1615.76
1451,87,7,9467.29
7756,52,1,640.5
8410,397,7,3462.41
8845,311,8,10461.12
8727,126,7,11311.79
1797,194,7,2208.71
3110,201,7,1369.97
3687,218,10,5205.7
3484,434,3,5369.58
9597,163,3,2670.57
3175,370,7,11571.35
6317,449,9,4021.47
7603,277,9,9698.04
9863,385,6,935.28
9376,423,6,3349.2
2049,253,3,169.14
2055,88,6,5444.82
8614,229,10,9321.2
5692,202,5,4206.7
4663,464,2,550.78
2141,39,8,14057.2
1311,373,10,19680.0
2523,143,5,1935.7
7263,428,2,3755.54
2207,170,7,12333.23
1492,455,1,1117.33
652,43,5,813.45
2371,384,8,11641.04
9619,90,6,1248.72
5190,203,3,1817.85
8565,10,5,3615.5
6985,220,10,3902.7
9509,84,2,2778.0
1394,248,4,1951.8
8194,88,2,1814.94
290,347,4,3416.8
2225,85,4,3574.16
6888,151,6,4865.58
4990,47,5,3729.95
8964,98,5,2611.8
6065,378,1,1241.68
5660,328,1,146.98
6595,83,4,1628.16
4356,239,6,4753.5
4568,248,10,4879.5
2425,108,4,219.8
9369,103,3,1762.77
6799,487,6,9229.14
5398,321,2,1690.48
9168,358,9,13579.29
9444,107,6,6627.9
2633,209,1,1768.12
3659,366,10,342.3
5680,124,8,1859.28
8583,431,7,13176.03
2103,356,6,4714.86
3207,74,5,8403.15
4114,49,8,14417.36
1449,291,3,2320.92
2587,403,7,1274.56
3597,307,5,6748.1
2422,207,4,5883.12
7101,353,5,4584.55
6629,185,4,180.6
7018,351,4,1494.4
3993,275,9,2058.48
9708,487,9,13843.71
6322,432,4,2334.12
5084,198,9,12436.02
7463,422,8,9594.64
6402,96,4,4879.56
6368,46,4,1180.36
7654,410,6,1746.24
9559,337,2,2635.94
4591,225,2,1140.06
7031,37,10,5055.4
5631,475,10,8800.1
6222,391,5,3224.3
2057,422,5,5996.65
6321,300,9,15628.5
8278,99,10,4700.0
2866,333,7,13757.24
8238,154,10,1392.7
4065,445,4,7225.56
6198,416,9,14722.38
731,97,8,3576.56
7657,91,3,4463.85
7992,405,3,752.82
9204,118,10,10612.2
1573,159,9,12208.05
1071,463,5,1223.9
7485,292,5,696.2
6495,407,6,1526.46
7674,490,6,1750.2
2586,225,4,2280.12
2770,338,1,175.13
4425,434,10,17898.6
9796,24,7,2815.12
4837,94,2,3271.86
2453,461,5,2273.35
478,485,10,12012.3
8706,383,7,3560.76
76,144,5,7036.7
4336,2,1,339.52
9579,52,2,1281.0
5824,152,10,13042.0
7174,48,4,3898.12
9066,381,7,6914.88
1269,208,2,1930.74
262,28,4,564.44
5331,193,2,1642.28
3708,483,3,744.03
1024,393,9,7733.79
7880,26,5,3415.35
2492,3,5,2565.3
2040,470,6,3426.9
4910,466,3,4794.36
3066,450,1,1987.25
2826,67,10,6778.2
3896,477,4,1691.12
8514,30,1,1287.04
4022,380,5,540.15
1469,94,4,6543.72
1794,199,4,1874.88
3191,365,4,6795.48
5285,399,5,916.1
7557,456,4,5532.24
481,89,6,2839.14
4172,234,10,3546.4
1064,233,4,1598.08
6731,164,5,1435.85
883,387,4,7362.88
6099,471,4,7025.6
7711,218,6,3123.42
7336,482,5,7984.5
7888,134,5,2378.95
6657,356,10,7858.1
3371,278,4,4573.48
7859,187,7,3503.85
2367,102,1,397.67
8117,31,2,2475.88
3418,320,7,2233.84
9305,429,10,10101.2
6519,349,6,1265.52
8834,190,6,10532.04
8482,483,10,2480.1
3826,326,1,797.41
698,296,1,1075.82
757,208,10,9653.7
9138,29,10,14906.0
6789,396,1,366.44
3980,10,3,2169.3
1379,162,4,3055.76
1881,350,9,318.24
2011,288,2,3541.32
8114,447,2,1703.48
7306,6,5,6883.15
7498,181,4,6859.96
7702,30,3,3861.12
8676,402,9,10065.6
7438,180,1,156.16
2543,228,6,5541.42
2044,84,8,11112.0
8101,169,8,11749.12
4612,211,8,10704.48
2505,24,7,2815.12
2110,139,2,762.62
6170,393,7,6015.17
9823,398,9,17341.47
6708,471,3,5269.2
384,36,2,1736.58
6044,152,5,6521.0
2075,94,9,14723.37
9602,337,8,10543.76
8487,471,6,10538.4
6257,191,2,531.74
2022,143,1,387.14
3148,87,6,8114.82
8246,22,1,736.23
9130,173,5,4109.95
8249,34,5,9718.15
2335,368,8,14164.64
3315,206,5,3368.05
5716,23,1,822.09
4678,449,6,2680.98
7590,256,4,6444.52
8252,364,4,6000.2
3875,79,6,6604.14
4338,148,7,1102.08
7195,489,6,5697.36
5695,195,1,762.98
6288,438,10,1668.6
8676,398,6,11560.98
1023,39,5,8785.75
1888,475,6,5280.06
3928,281,2,719.84
1031,494,3,3959.58
8762,40,9,2294.19
8038,310,4,7628.28
1436,291,1,773.64
831,215,10,15940.9
4679,456,6,8298.36
6511,368,7,12394.06
1131,437,7,10748.08
4080,494,3,3959.58
6366,400,10,15061.2
3470,389,7,9710.89
6283,460,2,1430.2
7372,242,5,9526.0
19,82,4,7916.72
8645,34,7,13605.41
3055,484,5,2973.75
1563,396,3,1099.32
9440,182,10,17822.9
4069,135,2,2925.96
3204,315,4,6474.72
2901,433,2,2175.16
4370,131,3,1167.93
1567,99,6,2820.0
8689,484,6,3568.5
5606,418,9,13877.91
694,316,4,7602.08
8397,486,7,5867.12
2533,144,3,4222.02
8633,396,3,1099.32
3554,126,3,4847.91
8707,457,2,993.5
6043,332,5,7608.2
6052,191,4,1063.48
6484,440,5,2091.95
2086,140,10,148.5
5700,488,9,15040.35
2385,38,9,9445.41
1926,55,7,10961.58
4960,407,5,1272.05
4227,418,1,1541.99
6226,168,10,14684.1
6535,232,3,646.17
4871,450,1,1987.25
8964,56,6,3748.74
8441,140,8,118.8
822,395,3,3851.28
7175,224,2,3749.66
8749,469,8,5903.04
6874,438,7,1168.02
8094,302,5,73.15
6529,169,8,11749.12
8868,409,6,1822.14
5411,22,10,7362.3
7976,181,3,5144.97
1855,7,7,3897.81
9107,94,1,1635.93
7338,301,5,2782.1
3195,127,9,3051.0
9962,204,6,1084.26
7473,122,3,5799.78
8953,454,1,117.32
5329,425,10,2063.4
9300,69,7,13578.46
5987,380,7,756.21
9019,227,5,743.05
3898,213,8,6634.16
345,398,6,11560.98
77,46,1,295.09
1538,131,5,1946.55
2315,84,10,13890.0
509,295,8,4068.56
4926,469,3,2213.64
6295,251,3,5723.28
3440,351,6,2241.6
5006,18,5,3922.95
4385,168,4,5873.64
7113,439,8,9700.8
1807,20,5,3882.95
3388,54,5,8523.8
9045,138,8,5428.88
5730,441,10,17912.2
55,354,2,3672.28
5187,483,10,2480.1
1910,399,9,1648.98
9267,141,10,12879.2
8701,94,9,14723.37
9652,125,7,1574.3
9042,409,6,1822.14
963,128,10,19962.6
310,460,9,6435.9
5554,377,4,3578.56
236,275,5,1143.6
1052,114,2,3627.48
4670,129,5,2015.9
9935,12,6,6630.96
3284,337,6,7907.82
5618,436,8,14975.52
9888,226,4,6619.72
9183,278,7,8003.59
911,342,2,2193.66
4764,316,1,1900.52
2106,21,1,1400.51
922,13,4,5928.48
1164,325,7,12601.4
7761,159,3,4069.35
3808,138,8,5428.88
1334,433,6,6525.48
4662,357,4,1853.2
6278,357,6,2779.8
6823,244,5,9753.25
7979,100,10,6775.9
3829,215,6,9564.54
7703,48,5,4872.65
5053,444,9,8085.78
1888,65,9,10525.86
2030,220,3,1170.81
5734,382,9,1795.95
1488,411,7,911.68
9235,418,8,12335.92
3798,72,7,10294.48
8958,451,5,621.5
4892,233,7,2796.64
6194,21,3,4201.53
7579,438,1,166.86
8465,344,1,1683.34
7755,105,6,9982.98
3493,212,1,1255.66
7621,133,7,13436.01
5132,480,3,1880.13
1145,85,5,4467.7
6793,182,8,14258.32
1578,121,8,875.68
6786,50,6,3666.36
6565,48,3,2923.59
888,293,9,13887.99
6157,23,2,1644.18
9811,119,3,574.68
7765,24,4,1608.64
7796,401,10,18237.1
7482,260,7,5655.16
1220,138,7,4750.27
424,232,7,1507.73
2103,42,9,9901.35
9343,282,3,823.47
3366,119,10,1915.6
4996,371,5,8071.95
2516,445,10,18063.9
2697,307,5,6748.1
1900,251,5,9538.8
2174,389,5,6936.35
1208,91,10,14879.5
8274,495,10,11860.1
7936,276,4,6958.8
8129,38,7,7346.43
7358,72,7,10294.48
6169,39,6,10542.9
6629,397,7,3462.41
7825,24,6,2412.96
4644,179,2,3699.84
406,356,2,1571.62
9499,280,2,1688.02
5309,330,2,1572.94
9918,352,1,1368.64
4000,107,3,3313.95
8170,134,7,3330.53
9893,143,10,3871.4
1284,371,5,8071.95
9574,358,1,1508.81
9913,492,9,1751.31
5600,466,7,11186.84
8279,23,9,7398.81
2788,389,6,8323.62
154,280,10,8440.1
9583,481,4,6761.96
8769,166,5,8730.4
9713,183,10,17004.6
9926,223,4,6060.32
2928,119,7,1340.92
4807,426,1,1607.96
3579,130,9,12358.98
9890,451,6,745.8
8218,491,9,11481.57
7316,98,10,5223.6
7524,18,8,6276.72
7113,39,1,1757.15
5897,351,8,2988.8
7875,379,6,3821.64
6753,3,9,4617.54
9572,416,6,9814.92
2937,251,4,7631.04
1899,421,6,6166.86
9771,318,6,2371.68
6345,63,1,1029.26
3605,420,8,13421.52
1865,76,7,12875.87
7205,312,5,7123.25
8532,44,3,3198.63
8963,312,10,14246.5
6683,407,7,1780.87
714,111,7,7502.39
1137,91,5,7439.75
9417,69,6,11638.68
4354,432,9,5251.77
7335,390,3,4422.72
400,67,9,6100.38
8520,374,3,1311.15
7752,298,4,717.32
2088,271,9,180.9
5140,113,4,6028.76
1241,77,8,12674.24
5339,29,7,10434.2
2575,216,6,2896.44
2858,209,8,14144.96
8530,324,3,1004.04
9361,356,4,3143.24
6867,60,5,5699.95
6760,169,2,2937.28
4483,270,1,103.99
6461,262,2,2711.42
7242,321,8,6761.92
5664,130,2,2746.44
7488,235,7,3858.33
5397,288,4,7082.64
8258,310,3,5721.21
4219,428,10,18777.7
6048,144,10,14073.4
616,173,7,5753.93
4654,78,5,8694.8
7473,128,5,9981.3
3647,267,9,6790.59
1719,352,6,8211.84
1487,315,2,3237.36
8444,368,5,8852.9
9478,114,5,9068.7
3469,407,7,1780.87
5888,379,1,636.94
6344,427,7,6277.81
7721,39,4,7028.6
5008,404,7,3805.9
2266,3,10,5130.6
3933,369,2,602.3
9538,267,1,754.51
5405,473,9,9567.45
3984,237,7,13574.4
5065,23,6,4932.54
6722,338,7,1225.91
2910,367,9,2211.03
954,450,9,17885.25
524,398,3,5780.49
7137,332,5,7608.2
4879,34,10,19436.3
5931,457,6,2980.5
7335,25,10,18237.8
4584,192,10,12963.6
857,496,4,695.6
9894,188,3,1960.83
4156,433,1,1087.58
8408,407,10,2544.1
8608,55,2,3131.88
3167,46,1,295.09
3611,270,10,1039.9
9708,362,5,9042.4
7451,401,2,3647.42
9068,107,7,7732.55
6574,410,7,2037.28
261,434,10,17898.6
1777,297,10,3966.0
2223,210,6,8456.82
7077,201,9,1761.39
80,77,1,1584.28
1117,351,5,1868.0
4145,426,7,11255.72
6743,129,4,1612.72
4184,41,2,1405.28
8281,346,9,17111.61
8484,152,1,1304.2
7091,66,3,2528.31
3244,459,4,2911.76
3085,447,5,4258.7
6740,266,3,3516.99
9487,130,3,4119.66
1365,280,1,844.01
5171,6,9,12389.67
7226,357,5,2316.5
17,69,3,5819.34
49,478,5,6839.6
8046,470,8,4569.2
5325,421,3,3083.43
490,440,7,2928.73
8050,322,2,54.2
1556,237,10,19392.0
752,307,6,8097.72
7054,442,6,10017.12
16,54,1,1704.76
5351,370,7,11571.35
1985,256,6,9666.78
2669,244,3,5851.95
246,414,10,1170.7
1588,283,2,3939.3
6712,451,3,372.9
4514,75,8,6127.12
556,326,6,4784.46
1665,249,6,8934.48
8393,74,7,11764.41
4265,70,8,11166.88
6551,498,4,2711.12
1338,107,7,7732.55
1647,76,6,11036.46
7566,423,1,558.2
321,320,1,319.12
9266,164,6,1723.02
4128,1,9,5724.0
5142,490,1,291.7
2687,296,9,9682.38
4746,51,2,1446.36
9736,431,10,18822.9
6478,197,5,5404.25
5193,437,2,3070.88
9639,55,3,4697.82
5360,279,7,6687.24
5260,268,10,967.1
6960,194,3,946.59
8189,465,8,824.64
5453,280,8,6752.08
9496,379,4,2547.76
652,337,5,6589.85
8826,156,5,2296.55
5130,377,4,3578.56
1784,79,10,11006.9
2999,351,7,2615.2
1197,370,1,1653.05
5026,388,4,5362.52
541,313,5,2025.75
2173,471,3,5269.2
4235,336,3,4182.69
8846,113,5,7535.95
7756,214,10,16827.4
4000,58,8,7695.76
7475,23,9,7398.81
9593,233,4,1598.08
2781,469,7,5165.16
3895,237,3,5817.6
7273,49,8,14417.36
6177,488,7,11698.05
2241,455,7,7821.31
1757,144,6,8444.04
1950,89,9,4258.71
6742,377,10,8946.4
5346,355,8,11286.56
3454,337,10,13179.7
2801,438,6,1001.16
3944,499,6,376.38
6817,408,10,14918.2
6177,73,9,9593.73
5216,366,5,171.15
9020,46,7,2065.63
2235,330,6,4718.82
40,181,9,15434.91
79,165,1,232.14
5881,341,3,5685.51
8319,235,2,1102.38
519,224,2,3749.66
2526,119,1,191.56
9405,6,5,6883.15
6631,70,1,1395.86
3267,432,10,5835.3
3130,126,1,1615.97
6290,208,9,8688.33
7696,375,1,342.36
7415,192,1,1296.36
1551,414,5,585.35
8723,453,7,9953.09
9524,254,3,1438.35
4010,403,3,546.24
6438,43,4,650.76
1388,321,1,845.24
9135,95,4,3066.12
2938,109,3,2807.16
2556,57,1,1215.56
1386,419,6,7593.72
9581,415,9,13379.94
2796,190,4,7021.36
2426,310,5,9535.35
1618,280,9,7596.09
9569,342,9,9871.47
6421,99,9,4230.0
3478,463,2,489.56
8774,318,3,1185.84
9594,75,9,6893.01
9872,208,1,965.37
3323,346,7,13309.03
8200,393,9,7733.79
3584,259,9,7987.86
9225,123,2,1702.86
5026,371,6,9686.34
9830,348,3,3958.41
1366,72,1,1470.64
1238,32,10,6336.5
5247,431,10,18822.9
5662,473,10,10630.5
8366,303,3,1065.87
3914,6,5,6883.15
2576,306,6,105.54
3584,407,1,254.41
2373,169,1,1468.64
8639,393,5,4296.55
8327,171,3,2445.36
1360,434,4,7159.44
5401,208,1,965.37
2765,163,4,3560.76
9178,308,4,6024.96
4190,478,2,2735.84
4435,443,5,9666.55
7926,3,7,3591.42
2943,214,10,16827.4
8879,350,10,353.6
1355,423,7,3907.4
6946,233,1,399.52
9932,58,7,6733.79
2601,325,2,3600.4
400,13,6,8892.72
3919,35,10,4620.2
2700,247,10,12431.3
3416,98,10,5223.6
6513,363,5,1802.7
4728,215,7,11158.63
1699,415,3,4459.98
2370,22,10,7362.3
1980,240,3,2242.35
9870,58,9,8657.73
5977,441,7,12538.54
3050,67,9,6100.38
3408,83,3,1221.12
9120,200,7,9942.87
1830,433,7,7613.06
5122,289,9,16672.59
5616,50,7,4277.42
8124,256,4,6444.52
1884,77,9,14258.52
1232,136,7,1833.79
8916,380,6,648.18
2365,174,1,1938.86
3002,472,2,2097.46
5103,323,4,7684.32
1968,445,3,5419.17
4271,349,5,1054.6
1692,399,4,732.88
8567,16,7,5271.7
4541,43,10,1626.9
8853,99,4,1880.0
1665,455,1,1117.33
3391,145,8,9901.6
7657,117,5,9787.7
9974,38,7,7346.43
2084,337,10,13179.7
6335,419,4,5062.48
8149,19,7,3179.12
252,493,5,3920.3
8501,71,2,3895.92
932,205,8,8794.64
5079,371,9,14529.51
977,319,5,3399.3
6123,484,8,4758.0
5145,359,4,3207.68
9633,167,6,10579.08
1286,474,7,3200.61
8752,16,4,3012.4
7442,243,4,1274.04
8287,450,10,19872.5
1588,30,5,6435.2
797,25,2,3647.56
4370,422,7,8395.31
3589,171,7,5705.84
5390,2,3,1018.56
8619,30,1,1287.04
1728,37,9,4549.86
4033,93,9,5706.81
3520,242,1,1905.2
9857,256,2,3222.26
8729,290,2,2136.68
3570,202,6,5048.04
2638,252,6,8476.68
1198,109,9,8421.48
8695,226,2,3309.86
284,54,8,13638.08
6929,231,4,1577.56
7641,284,1,915.3
6083,217,8,12574.24
764,327,8,15354.0
2069,373,3,5904.0
62,304,10,13405.2
1641,168,5,7342.05
7477,3,5,2565.3
119,344,8,13466.72
5455,369,2,602.3
7202,201,9,1761.39
5090,264,1,1441.5
93,170,8,14095.12
3324,158,9,6217.2
6087,83,10,4070.4
4905,139,8,3050.48
2554,245,9,3630.33
3496,429,8,8080.96
3044,4,2,961.12
1481,218,1,520.57
8551,250,2,2217.48
1935,327,7,13434.75
6092,312,2,2849.3
8422,24,3,1206.48
8675,22,1,736.23
9791,129,10,4031.8
5664,140,4,59.4
3038,173,2,1643.98
6371,390,7,10319.68
9247,200,10,14204.1
9499,238,5,9049.2
38,49,4,7208.68
6360,472,6,6292.38
6630,17,4,4865.64
3348,388,2,2681.26
8114,264,7,10090.5
5932,321,2,1690.48
4460,487,5,7690.95
2700,251,3,5723.28
4537,119,7,1340.92
5556,263,5,9088.85
2547,58,6,5771.82
719,318,7,2766.96
9432,338,6,1050.78
5953,143,4,1548.56
3420,170,8,14095.12
126,198,8,11054.24
1233,453,1,1421.87
8156,190,3,5266.02
9348,185,6,270.9
9798,264,9,12973.5
6755,227,5,743.05
8850,123,10,8514.3
5942,298,9,1613.97
5177,328,3,440.94
2781,245,2,806.74
366,247,9,11188.17
1085,429,2,2020.24
2458,397,3,1483.89
6301,458,2,2312.9
3036,430,3,2283.78
7682,309,1,352.35
8164,339,6,5368.08
1611,186,7,5484.43
938,315,5,8093.4
9418,102,3,1193.01
5272,345,6,9307.32
2945,346,3,5703.87
1062,374,3,1311.15
781,106,4,988.6
9527,497,3,5052.6
9544,341,8,15161.36
8172,359,8,6415.36
1696,174,1,1938.86
8827,37,3,1516.62
9116,247,2,2486.26
4693,321,1,845.24
4432,284,5,4576.5
1076,346,1,1901.29
4623,55,5,7829.7
9243,399,1,183.22
8949,331,2,846.1
6915,55,2,3131.88
1180,243,7,2229.57
1857,369,6,1806.9
627,19,1,454.16
6477,119,9,1724.04
2698,345,2,3102.44
780,25,7,12766.46
5726,118,4,4244.88
7736,170,4,7047.56
2343,238,4,7239.36
8250,83,2,814.08
6672,124,8,1859.28
9618,51,9,6508.62
5852,286,1,1002.51
7720,110,9,13780.71
3538,118,6,6367.32
8320,400,8,12048.96
1924,467,5,3977.05
1767,14,7,12392.24
1310,18,8,6276.72
7497,497,10,16842.0
3882,105,6,9982.98
5697,428,1,1877.77
1985,167,2,3526.36
170,356,4,3143.24
8347,400,10,15061.2
2146,127,7,2373.0
9686,267,2,1509.02
458,129,10,4031.8
2361,80,5,2893.8
7287,202,8,6730.72
1879,175,1,961.39
9769,46,8,2360.72
6870,151,9,7298.37
4602,127,5,1695.0
9763,7,3,1670.49
3714,452,3,4227.57
3769,194,9,2839.77
1848,271,8,160.8
3960,197,9,9727.65
3274,406,5,8639.8
9678,128,5,9981.3
2492,105,10,16638.3
5363,412,7,2808.82
9540,369,3,903.45
5555,405,9,2258.46
7076,286,1,1002.51
4045,119,2,383.12
2528,262,1,1355.71
1917,157,1,171.23
2290,447,5,4258.7
1699,238,8,14478.72
1549,194,1,315.53
1596,177,9,1194.03
4635,24,2,804.32
2929,494,2,2639.72
1915,299,8,4450.4
7003,296,9,9682.38
2788,10,2,1446.2
171,285,8,7699.68
3959,442,4,6678.08
1386,24,5,2010.8
8485,196,8,5434.4
837,363,9,3244.86
3265,484,9,5352.75
